"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cameroon","CMR","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","76.7123287671233","80.5194805194805","80","77.5","73.5294117647059","75.2688172043011","75.9398496240601","72.027972027972","72.0779220779221","70.6586826347305","68","69.6808510638298","74.0196078431373","73.8317757009346","73.109243697479","71.7391304347826","73.2456140350877","74.6987951807229","67.2794117647059","66.2878787878788","64.6090534979424","69.1629955947137","69.8347107438017","69.0196078431373","69.5121951219512","70.9016393442623","70.8171206225681","70.1492537313433","68.3333333333333","66.6666666666667","68.6346863468635","71.0344827586207","70.4697986577181","71.7607973421927","72.0136518771331","60.1286173633441","51.6990291262136","51.0538641686183","52.1829521829522","52.8712871287129","54.8323471400394","54.4943820224719","52.4786324786325","53.8079470198676","","","","","","",
"Congo, Dem. Rep.","COD","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","16.2790697674419","16.6666666666667","18.7022900763359","20.0743494423792","21.7557251908397","19.7026022304833","16.4285714285714","18.1818181818182","19.0625","18.9274447949527","17.4041297935103","19.0114068441065","16.4804469273743","17.2910662824207","16.6153846153846","18.3333333333333","17.1686746987952","16.3793103448276","17.2727272727273","19.0635451505017","29.4478527607362","31.2056737588652","32.1167883211679","37.1900826446281","39.4736842105263","39.1304347826087","39.1304347826087","35.4330708661417","35.2","92.9411764705882","91.5492957746479","89.6103896103896","87.2340425531915","88.1188118811881","86.71875","86.3309352517986","86.3636363636364","88.3720930232558","87.3563218390805","88.235294117647","91.025641025641","92.9515418502203","95.1149425287356","96.7811158798283","","","","","","",
"Congo, Rep.","COG","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","61.4035087719298","62.2950819672131","60","63.3333333333333","63.9344262295082","70.2702702702703","59.375","69.1176470588235","69.2307692307692","73.9130434782609","75","82.5","81.4814814814815","80.8219178082192","78.9473684210526","81.1594202898551","80.5555555555556","80.5970149253731","78.7878787878788","79.6875","79.4117647058823","77.0491803278689","79.6610169491525","74.3589743589744","77.7777777777778","76.1904761904762","78.125","96.969696969697","83.7837837837838","86","87.3015873015873","86","80","91.025641025641","85.7142857142857","86.2745098039216","87.2727272727273","86.1313868613139","81.5286624203822","80.8743169398907","78.9473684210526","71.7488789237668","75.1968503937008","76.5151515151515","","","","","","",
"Colombia","COL","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","25.3468316460442","26.0980966325037","26.8318213538032","27.9130152547874","32.8738069989396","33.0446369087275","33.2688588007737","33.383823083914","34.462091699131","33.8505747126437","34.1826510163184","35.193012116089","35.0374732334047","35.7237364382112","35.3432987078794","35.4083665338645","34.3816005632481","36.8384401114206","36.1588222172652","35.64875491481","35.9217171717172","36.4206268958544","35.0469978898907","32.6241134751773","37.3370064279155","38.392200147167","37.1350984385608","36.0802157061004","36.7044799077101","34.2809673250877","35.6580633351638","32.9080175204723","34.2399691358025","38.9840292476429","38.1930184804928","39.9068033550792","39.9744338933528","40.0934915498022","35.4734880569202","36.0571333665504","40.3578528827038","42.6314982364668","40.2144772117962","41.2","","","","","","",
"Comoros","COM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","53.5433070866142","54.2253521126761","51.5337423312883","57.5949367088608","56.8965517241379","60","51.7543859649123","53.6885245901639","55.1440329218107","61.5740740740741","58.4158415841584","62.5","63.0057803468208","63.0434782608696","61.5384615384615","63.5922330097087","62.7272727272727","67.5324675324675","63.8783269961977","61.1538461538462","59.7826086956522","62.1761658031088","64.8293963254593","58.4269662921348","58.3333333333333","62.589928057554","65.5256723716381","65.0549450549451","67.3245614035088","66","64.5621181262729","69.9203187250996","67.4812030075188","72.316384180791","69.1176470588235","66.3316582914573","63.8680659670165","65.2694610778443","69.4968553459119","68.9863842662632","68.6390532544379","69.5906432748538","67.601683029453","68.6192468619247","","","","","","",
"Caribbean small states","CSS","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","21.4678899082569","20.1731601731602","20.1747997086672","18.968253968254","17.38768718802","18.0140597539543","16.5884194053208","17.1583850931677","17.6470588235294","17.6607281177382","17.6384839650146","20.4130262112788","20.7888249794577","21.1361737677527","22.0848056537102","22.4888888888889","22.4094355518113","18.9833200953137","16.6306695464363","16.0501981505945","16.3115845539281","15.1213441194773","14.9122807017544","15.0524367674275","16.4755582377791","17.3232908458864","17.6535694521306","17.8986272439282","18.1581685744017","18.07962529274","16.5583008235804","17.3786810452095","15.6774916013438","16.922514619883","16.4913471326773","16.2178702570379","15.4686601495112","17.1516079632466","19.2849776555517","18.4371972876978","17.8685386088066","17.3350582147477","17.0285359801489","17.3308619091752","","","","","","",
"Cuba","CUB","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","19.9423354156655","19.9703410776075","20.3225806451613","18.343949044586","18.8999172870141","18.225228810187","17.3707210487982","16.9023569023569","17.8234501347709","17.3884514435696","18.2746131050379","17.3713536545395","16.0891834890027","16.3442102223506","16.9723344731116","17.1908396946565","16.1607400982943","16.0503971514654","15.0503444621092","14.8680351906158","14.0112994350282","12.246820536976","9.93377483443709","8.94039735099338","8.77896613190731","9.01639344262295","10.4206138688897","9.55854126679463","8.73930829304574","7.93708851499634","8.35222978080121","8.16164817749604","7.71428571428571","8.13377374071016","7.62475049900199","7.19339622641509","7.03154694032687","7.14566156262269","4.8073644732356","3.8249694002448","4.09808532079274","4.16120576671035","4.21481985044188","4.27843803056027","","","","","","",
"Curacao","CUW","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","10.3376981392143","10.5598866052445","8.78205128205128","8.85269121813031","11.4818449460255","12.5461254612546","12.6593806921676","18.1229773462783","16.8845315904139","17.8777393310265","17.910447761194","18.5185185185185","19.941348973607","18.98355754858","24.6666666666667","21.2121212121212","24.2424242424242","28.6127167630058","30.8474576271186","33.8345864661654","36.231884057971","37.7622377622378","36.6379310344828","43.3460076045627","43.3460076045627","43.2330827067669","22.8136882129278","23.0202578268877","24.30426716141","24.2424242424242","24.4718309859155","25.5985267034991","25.5514705882353","25","24.2070116861436","25.4668930390492","24.375","25.1184834123223","25.8010118043845","35.6164383561644","28.5454545454545","23.3480176211454","24.2630385487528","22.9473684210526","","","","","","",
"Cayman Islands","CYM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","34.4827586206897","30.4147465437788","32.5991189427313","31.2138728323699","26.5060240963855","24.2268041237113","24.1706161137441","25.5605381165919","24.6913580246914","24.124513618677","24.5059288537549","25.2918287937743","27.0992366412214","27.7372262773723","28.9855072463768","27.7227722772277","25.6267409470752","26.3013698630137","27.0341207349081","29.8200514138817","26.1261261261261","27.3684210526316","26.7206477732793","26.6536964980545","28.9108910891089","28.2242990654206","28.7020109689214","28.3993115318417","27.8418451400329","27.4603174603175","28.9176090468498","27.9179810725552","26.7806267806268","28.6541244573082","28.6524822695035","28.1293952180028","28.8409703504043","28.7598944591029","29.0666666666667","30.7162534435262","30.8571428571429","30.568356374808","31.8505338078292","30.3819444444444","","","","","","",
"Czech Republic","CZE","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","3.53584684508693","3.73090289161367","4.08190578158458","3.87022952143771","4.15968012382304","4.3271635817909","4.29675972377973","4.3218085106383","4.17690417690418","3.81320642474717","4.27309903395958","3.55892648774796","3.59170432163133","3.74786081003993","3.67160775370582","3.62599771949829","3.66130129222399","3.78634603156252","4.15256286266925","4.62346993081426","4.50299226390308","6.01001669449082","6.17532971295578","6.96574225122349","5.88092147955873","8.08145594484086","8.4520804494748","9.12433726697452","10.6841101117471","9.78323580318141","10.5124185163792","11.3376556901553","12.4567474048443","12.994257588187","14.4690190781698","14.6712628215907","15.1860100635156","15.750884154231","16.1609680080667","14.8869346733668","14.9067197971382","15.2266490016088","15.7556587921321","17.027446918695","","","","","","",
"Germany","DEU","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","9.67054945461953","9.99286746282851","9.99121764736271","9.88593155893536","10.0350888284757","9.98462696868921","10.6426151978015","10.5525201254405","10.4016273094335","10.0805827836922","9.58976657025298","10.1994500046003","10.3602164493521","10.1384678254754","9.96832204298455","10.8860239354872","10.4435852099404","11.189273451991","11.6523590869768","11.484298242422","12.2533075154764","12.2384710768201","12.788001887528","12.9804688700212","13.0932420357225","12.9994624619244","13.5516152731172","14.1906117783882","14.7973048054874","15.5199718458561","16.8653684579961","17.5902118016212","18.6871276074598","19.3403367126932","19.3198482344452","19.5975206900979","19.0520205151327","19.8561403508772","20.3976340302948","21.7942897807443","21.3478581979321","20.3831307045709","20.4264006552487","19.979533161152","20.3720271378513","19.7760435202603","19.1992492962152","19.3448266868365","19.2010525365357","20.410656522886","19.5132236087867","20.4974634559899","19.9347458309836","19.9408268530883","21.3654651789788","","","","","","",
"Djibouti","DJI","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","10.7881136950904","11.3337507827176","10.5467665834027","10.4613057726241","11.2161153941806","12.0290194242921","12.2943722943723","12.8085390260173","12.994233937397","12.3709505161979","12.2582814864638","13.4657039711191","13.3844545137679","14.2628490129824","15.82","16.454493634809","15.2170183564934","15.1368491321762","15.6223752729716","14.7478591817317","14.2426645519429","16.4964055996973","15.9883720930233","16.9117647058824","17.4582316500845","17.666338905277","18.2334794609515","18.4615384615385","19.7391925687746","22.6230815228224","20.2275848538356","17.8133681974179","19.6347857530284","19.2927717108684","18.7794189254991","20.0239808153477","16.4875052352366","19.2954104718811","20.703933747412","21.9828373197006","23.6256157635468","22.984333205961","23.4582132564842","22.0713664055701","25.2365321490635","27.4979355904211","23.9843888593223","27.3590389459407","28.5831791075468","28.1023454157783","27.5730622617535","30.2640970735189","30.8987238664133","29.0523045054376","32.9179947841205","","","","","","",
"Dominican Republic","DOM","CO2 emissions from transport (% of total fuel combustion)","EN.CO2.TRAN.ZS","","","","","","","","","","","","40.8045977011494","32.6039387308534","33.9092872570194","33.4","33.5892514395393","33.8317757009346","32.3943661971831","30.7032590051458","31.3821138211382","28.2780410742496","25.1666666666667","25.5613126079447","25.7777777777778","27.8248587570621","31.6211878009631","29.7029702970297","32.549504950495","28.290282902829","35.7554786620531","31.2162162162162","29.6488946684005","27.1317829457364","29.654403567447","29.7450424929178","31.283422459893","32.3627287853577","32.5309992706054","29.6437659033079","29.538645895746","32.2210065645514","28.6034772854739","31.0578426263679","29.8871063576946","39.0604890604891","33.7182448036951","30.881557598702","30.3667745415318","27.991452991453","29.5429815016322","30.9337506520605","31.340206185567","33.1494483450351","28.8979177247334","26.3239875389408","","","","","","",
